winery,wine,year,rating,rating_norm,price,price_group,region,body,acidity,quality_price_percent
Mauro Estevez,Vino de Autor Ribeiro Blanco,2020,4.3,0.14285714285714232,15.9,low,Ribeiro,4.0,3.0,67.30964467005076
Finca Valpiedra,Rioja Reserva,1994,4.3,0.14285714285714232,65.0,mid,Rioja,4.0,3.0,47.0602766798419
Mas Bertran,Argila Reserva 3 Anys Brut Nature,2013,4.3,0.14285714285714232,21.6,low,Penedes,2.0,3.0,59.64467005076143
Bodegas Gama,Octogenarius,2014,4.3,0.14285714285714232,46.5,low,Rioja,5.0,3.0,25.025380710659896
Edetaria,Finca La Pedrissa,2015,4.3,0.14285714285714232,37.9,low,Terra Alta,4.0,3.0,34.21319796954315
Hacienda Zorita Natural Reserve,Magister,2017,4.3,0.14285714285714232,35.5,low,Arribes,4.0,3.0,37.89340101522842
Valtravieso,Ribera del Duero Vendimia Seleccionada VT,2018,4.3,0.14285714285714232,27.9,low,Ribera del Duero,5.0,3.0,50.53299492385786
Ton Rimbau,Porcellanic VI Xarel-lo Sur Lie,2011,4.3,0.14285714285714232,110.47,mid,Penedes,3.6,3.0,30.360671936758894
Can Xanet,Sibila,2017,4.3,0.14285714285714232,32.46,low,Mallorca,4.0,3.0,44.340101522842644
Castillo Perelada,Emporda Reserva Especial Don Miguel Mateu,2015,4.3,0.14285714285714232,15.56,low,Emporda,4.0,3.0,67.79187817258884
A Coroa,200 Cestos Godello,2020,4.3,0.14285714285714232,23.7,low,Valdeorras,,,57.208121827411176
Sebio,Heaven & Hell,2017,4.3,0.14285714285714232,18.5,low,Galicia,,,64.16243654822335
Celler de Capcanes,Cabrida Montsant,2018,4.3,0.14285714285714232,36.85,low,Montsant,4.0,3.0,36.31979695431472
Alonso & Pedrajo,Suane Blanco,2017,4.3,0.14285714285714232,23.9,low,Rioja,3.0,3.0,56.8274111675127
Bodegas Amaren,Garnacha,2014,4.3,0.14285714285714232,38.0,low,Rioja,5.0,3.0,33.680203045685275
Jimenez-Landi,Cantos del Diablo,2017,4.3,0.14285714285714232,101.01,mid,Mentrida,5.0,3.0,31.818181818181817
Bodegas Ochoa,Vendimia Tardia Moscatel,2020,4.3,0.14285714285714232,13.75,low,Navarra,4.0,3.0,68.88324873096447
Mandia Vell,Pinot Noir,2017,4.3,0.14285714285714232,29.38,low,Mallorca,4.0,3.0,48.2994923857868
Bodega Juan Carlos Sancha,Cerro La Isa Blanco,2018,4.3,0.14285714285714232,44.9,low,Rioja,3.0,3.0,26.345177664974617
Valdecuevas,Cuvee Verdejo,2018,4.3,0.14285714285714232,12.0,low,Rueda,3.0,3.0,69.54314720812182
Algueira,Anadelia,2015,4.3,0.14285714285714232,38.5,low,Ribeira Sacra,,,33.07106598984772
Sebio,Salvaxe,2017,4.3,0.14285714285714232,28.35,low,Ribeiro,4.0,3.0,49.974619289340104
Telmo Rodriguez,Tabuerniga,2018,4.3,0.14285714285714232,65.22,mid,Rioja,4.0,3.0,46.76383399209486
Mocen,Seleccion Especial Verdejo,2021,4.3,0.14285714285714232,6.26,low,Rueda,3.0,3.0,71.34517766497463
Estones,Coster d'en Fornos,2017,4.3,0.14285714285714232,40.55,low,Montsant,4.0,3.0,29.77157360406092
Bodega Tameran,Malvasia Volcanica,2020,4.3,0.14285714285714232,31.9,low,Gran Canaria,,,45.53299492385787
Inurrieta,Laderas de Inurrieta,2017,4.3,0.14285714285714232,26.1,low,Navarra,4.0,3.0,53.172588832487314
Telmo Rodriguez,El Velado Tinto,2017,4.3,0.14285714285714232,73.95,mid,Rioja,4.0,3.0,42.8606719367589
Trus,Pico de Luyas,2018,4.3,0.14285714285714232,48.9,low,Ribera del Duero,5.0,3.0,23.324873096446698
Flor de Chasna,Blanco Afrutado,2020,4.3,0.14285714285714232,11.99,low,Abona,,,69.61928934010152
Lagar de Sabariz,A Pita Cega,2015,4.3,0.14285714285714232,44.8,low,Galicia,,,26.42131979695431
Mestres,Mas Via Gran Reserva Brut,2002,4.3,0.14285714285714232,76.17,mid,Cava,2.0,3.0,40.83498023715415
Muga,Prado Enea Gran Reserva,1970,4.3,0.14285714285714232,120.0,mid,Rioja,4.0,3.0,28.55731225296443
Campillo,Finca Cuesta Clara Raro Reserva,2016,4.3,0.14285714285714232,39.5,low,Rioja,4.0,3.0,31.95431472081218
Naia,Naiades,2018,4.3,0.14285714285714232,19.03,low,Rueda,3.0,3.0,63.17258883248731
AGE,Fuenmayor Gran Reserva,1959,4.3,0.14285714285714232,230.0,mid,Rioja,4.0,3.0,17.094861660079054
Marques de Murrieta,Dalmau Rioja,1996,4.3,0.14285714285714232,110.0,mid,Rioja,4.0,3.0,30.533596837944664
Marques de Riscal,Rioja Reserva,1964,4.3,0.14285714285714232,310.0,mid,Rioja,4.0,3.0,13.809288537549408
Navajas,Mirador de Navajas Reserva Rioja,2011,4.3,0.14285714285714232,28.7550102072719,low,Rioja,4.0,3.0,49.21319796954315
Altanza,Coleccion Roberto Amillo Amontillado,,4.3,0.14285714285714232,39.9,low,Jerez Amontillado,4.0,3.0,31.167512690355327
Alvaro Domecq,1730 Amontillado,,4.3,0.14285714285714232,34.65,low,Jerez Amontillado,4.0,3.0,40.1269035532995
Allende,Aurus,2011,4.3,0.14285714285714232,211.92,mid,Rioja,4.0,3.0,18.157114624505933
Bodega Juan Carlos Sancha,Cerro La Isa Garnacha,2018,4.3,0.14285714285714232,43.9,low,Rioja,4.0,3.0,27.157360406091367
Vinyes del Terrer,Nus del Terrer,2016,4.3,0.14285714285714232,25.9,low,Tarragona,4.0,3.0,53.68020304568528
Cepas Familiares,Nivel,2018,4.3,0.14285714285714232,35.0,low,Ribera del Duero,5.0,3.0,38.93401015228426
Bodegas Faustino,I Gran Reserva,1968,4.3,0.14285714285714232,160.0,mid,Rioja,4.0,3.0,22.92490118577075
Dominio de Loalva,Seleccion Especial,2016,4.3,0.14285714285714232,32.0,low,Ribera del Duero,5.0,3.0,45.0507614213198
El Regajal,Galia Clos Santuy,2017,4.3,0.14285714285714232,74.9,mid,Castilla y Leon,4.0,3.0,42.41600790513834
Ysios,Seleccion,2016,4.3,0.14285714285714232,30.0,low,Rioja,4.0,3.0,46.97969543147208
Antidoto,Le Rose,2018,4.3,0.14285714285714232,49.0,low,Ribera del Duero,4.98886827458256,2.9925788497217067,22.969543147208125
Zifar,Pago de las Sabinas,2016,4.3,0.14285714285714232,39.55,low,Ribera del Duero,5.0,3.0,31.649746192893403
Romate,Old & Plus Oloroso,,4.3,0.14285714285714232,45.0,low,Jerez Oloroso,4.0,3.0,26.015228426395943
Altanza,Coleccion Roberto Amillo Palo Cortado,,4.3,0.14285714285714232,47.7,low,Jerez-Xeres-Sherry,4.0,3.0,24.238578680203045
Volver,Alicante Bouschet by Tarima,2018,4.3,0.14285714285714232,14.9,low,Alicante,4.0,3.0,68.22335025380711
Marques de Riscal,Rioja Gran Reserva,2016,4.3,0.14285714285714232,46.45,low,Rioja,4.0,3.0,25.126903553299496
Rodriguez de Vera,Tinto,2017,4.3,0.14285714285714232,15.45,low,Almansa,4.0,3.0,67.91878172588832
Bordalas Garcia,Gueta-Lupia,2011,4.3,0.14285714285714232,31.75,low,Priorato,4.0,3.0,45.685279187817265
Sierra Cantabria,Amancio,2002,4.3,0.14285714285714232,110.0,mid,Rioja,4.0,3.0,30.533596837944664
Bodega Tameran,Marmajuelo,2020,4.3,0.14285714285714232,29.75,low,Gran Canaria,,,48.04568527918782
Rimarts,Cava Reserva Especial Chardonnay Brut Nature,2016,4.3,0.14285714285714232,18.5,low,Cava,2.0,3.0,64.16243654822335
Pinna Fidelis,Ribera del Duero Vendimia Seleccionada,2016,4.3,0.14285714285714232,19.8563175,low,Ribera del Duero,5.0,3.0,62.46192893401016
Habla,No. 23,2017,4.3,0.14285714285714232,23.1,low,Extremadura,4.0,3.0,57.89340101522843
Jimenez-Landi,Las Iruelas El Tiemblo,2018,4.3,0.14285714285714232,97.07,mid,Castilla y Leon,5.0,3.0,32.78162055335969
Loess,Tinto,2019,4.3,0.14285714285714232,8.57,low,Ribera del Duero,5.0,3.0,70.98984771573605
Jimenez-Landi,Cantos del Diablo,2016,4.3,0.14285714285714232,67.95,mid,Mentrida,5.0,3.0,45.57806324110672
Javier Sanz Viticultor,V Dulce de Invierno,2018,4.3,0.14285714285714232,17.74,low,Castilla y Leon,3.875,2.6458333333333335,65.20304568527919
Dominio de Anza,Diego Magana,2020,4.3,0.14285714285714232,37.9,low,Rioja,4.0,3.0,34.21319796954315
Bodegas Amaren,Graciano,2012,4.3,0.14285714285714232,68.0,mid,Rioja,4.0,3.0,45.4298418972332
Gomez Cruzado,Cerro Las Cuevas Seleccion Terroir,2019,4.3,0.14285714285714232,39.89,low,Rioja,4.0,3.0,31.34517766497462
Hacienda Solano,Pena Lobera,2018,4.3,0.14285714285714232,68.9,mid,Ribera del Duero,5.0,3.0,45.13339920948617
Altos de Rioja,Altos R Pigeage Graciano,2016,4.3,0.14285714285714232,35.0,low,Rioja,4.0,3.0,38.93401015228426
Samsara,Ronda,2015,4.3,0.14285714285714232,32.5,low,Sierras de Malaga,4.0,3.0,44.16243654822335
Ordonez,Nisia Las Suertes Verdejo Old Vines,2020,4.3,0.14285714285714232,16.9,low,Rueda,3.0,3.0,66.14213197969544
Josep Grau Viticultor,Territori,2019,4.3,0.14285714285714232,23.6,low,Montsant,4.0,3.0,57.28426395939087
Cuentavinas,Alomado,2018,4.3,0.14285714285714232,46.95,low,Rioja,4.0,3.0,24.822335025380713
Bodegas Gama,Octogenarius,2015,4.3,0.14285714285714232,36.9,low,Rioja,5.0,3.0,36.142131979695435
Miguel Merino,Gran Reserva,2000,4.3,0.14285714285714232,48.81,low,Rioja,4.0,3.0,23.426395939086294
Los Aguilares,Pinot Noir,2020,4.3,0.14285714285714232,33.5,low,Sierras de Malaga,4.0,3.0,42.46192893401015
Nin-Ortiz,Selma de Nin Blanco,2017,4.3,0.14285714285714232,56.95,mid,Cataluna,3.5,3.0,52.86561264822134
Zifar,Senda de Los Olivos Roble,2020,4.3,0.14285714285714232,8.9,low,Ribera del Duero,5.0,3.0,70.91370558375635
Felix Solis,Mucho Mas Tinto,,4.2,0.0,4.99,low,Vino de Espana,4.0,3.0,54.923857868020306
Marques de Riscal,Rioja Reserva,2016,4.2,0.0,15.9,low,Rioja,4.0,3.0,50.786802030456855
La Rioja Alta,Vina Ardanza Reserva,2007,4.2,0.0,23.7,low,Rioja,4.0,3.0,40.68527918781726
Marques de Murrieta,Reserva Rioja (Finca Ygay),2016,4.2,0.0,23.0,low,Rioja,4.0,3.0,41.522842639593904
Emilio Moro,Ribera del Duero,2018,4.2,0.0,19.5,low,Ribera del Duero,5.0,3.0,46.31979695431472
Emilio Moro,Ribera del Duero,2017,4.2,0.0,21.2,low,Ribera del Duero,5.0,3.0,43.95939086294416
Tinto Pesquera,Reserva,2012,4.2,0.0,27.0,low,Ribera del Duero,5.0,3.0,35.304568527918775
La Rioja Alta,Vina Ardanza Reserva,2008,4.2,0.0,33.0,low,Rioja,4.0,3.0,26.649746192893396
El Coto,Coto de Imaz Rioja Gran Reserva,2012,4.2,0.0,16.14,low,Rioja,4.0,3.0,50.55837563451777
Dominio de Pingus,PSI,2016,4.2,0.0,37.95,low,Ribera del Duero,5.0,3.0,17.411167512690355
La Rioja Alta,Vina Alberdi Reserva,2015,4.2,0.0,17.02,low,Rioja,4.0,3.0,49.34010152284264
Abadia Retuerta,Seleccion Especial,2014,4.2,0.0,49.85,low,Sardon de Duero,4.0,3.0,5.8375634517766475
Mar de Frades,Rias Baixas Albarino Atlantico,2019,4.2,0.0,14.95,low,Rias Baixas,3.0,3.0,51.6243654822335
Matarromera,Crianza,2016,4.2,0.0,9.76,low,Ribera del Duero,5.0,3.0,54.213197969543145
Arzuaga,Ribera del Duero Crianza,2016,4.2,0.0,19.16,low,Ribera del Duero,5.0,3.0,46.598984771573605
La Rioja Alta,Vina Alberdi Reserva,2016,4.2,0.0,15.8,low,Rioja,4.0,3.0,51.11675126903553
Imperial,Rioja Reserva,2015,4.2,0.0,19.8333333333333,low,Rioja,4.0,3.0,45.98984771573604
Protos,27 Ribera del Duero,2016,4.2,0.0,21.0,low,Ribera del Duero,5.0,3.0,44.16243654822335
Terras Gauda,Terras Gauda O Rosal,2020,4.2,0.0,12.29,low,Rias Baixas,3.0,3.0,52.89340101522843
Protos,27 Ribera del Duero,2017,4.2,0.0,23.75,low,Ribera del Duero,5.0,3.0,40.55837563451776
Remelluri,Rioja Reserva,2012,4.2,0.0,15.83,low,Rioja,4.0,3.0,51.065989847715734
Arzuaga,Ribera del Duero Crianza,2017,4.2,0.0,15.45,low,Ribera del Duero,5.0,3.0,51.39593908629442
Familia Torres,Salmos,2016,4.2,0.0,24.85,low,Priorato,4.0,3.0,38.73096446700508
Pago de Los Capellanes,Crianza Tinto,2017,4.2,0.0,20.95,low,Ribera del Duero,5.0,3.0,44.36548223350254
Marques de Riscal,Rioja Gran Reserva,2007,4.2,0.0,28.43,low,Rioja,4.0,3.0,33.248730964467
R. Lopez de Heredia,Vina Bosconia Reserva,2008,4.2,0.0,22.58,low,Rioja Alta,4.0,3.0,42.03045685279187
Bodegas Mauro,Red,2011,4.2,0.0,58.26,mid,Castilla y Leon,4.0,3.0,44.91106719367589
R. Lopez de Heredia,Vina Bosconia Reserva,2007,4.2,0.0,20.95,low,Rioja Alta,4.0,3.0,44.36548223350254
Familia Torres,Mas La Plana Cabernet Sauvignon,2010,4.2,0.0,48.4,low,Penedes,4.0,3.0,7.30964467005076
Rafael Palacios,Louro Godello,2019,4.2,0.0,19.7,low,Valdeorras,,,46.142131979695435
Imperial,Rioja Reserva,2016,4.2,0.0,24.75,low,Rioja,4.0,3.0,38.98477157360406
Bodegas Roda,Roda Reserva Rioja,2015,4.2,0.0,55.47,mid,Rioja,4.0,3.0,46.837944664031625
Bodegas Roda,Roda Reserva Rioja,2012,4.2,0.0,28.4,low,Rioja,4.0,3.0,33.324873096446694
Imperial,Rioja Reserva,2014,4.2,0.0,27.6,low,Rioja,4.0,3.0,34.59390862944163
Juan Gil,Jumilla Blue Label,2015,4.2,0.0,24.76,low,Jumilla,4.0,3.0,38.93401015228426
Juan Gil,Jumilla Blue Label,2018,4.2,0.0,24.6,low,Jumilla,4.0,3.0,39.13705583756345
Juan Gil,Jumilla Blue Label,2017,4.2,0.0,22.5,low,Jumilla,4.0,3.0,42.15736040609137
Bodegas Faustino,I Gran Reserva,1994,4.2,0.0,124.5,mid,Rioja,4.0,3.0,20.849802371541504
Carmelo Rodero,Crianza,2017,4.2,0.0,19.99,low,Ribera del Duero,5.0,3.0,45.304568527918775
Atalaya,La Atalaya del Camino,2017,4.2,0.0,11.8,low,Almansa,4.0,3.0,53.45177664974619
Protos,27 Ribera del Duero,2018,4.2,0.0,23.74,low,Ribera del Duero,5.0,3.0,40.609137055837564
Bodegas Roda,Roda Reserva Rioja,2013,4.2,0.0,30.35,low,Rioja,4.0,3.0,30.253807106598984
Protos,Gran Reserva,2012,4.2,0.0,38.84,low,Ribera del Duero,5.0,3.0,16.192893401015226
Remelluri,Rioja Reserva,2013,4.2,0.0,21.5,low,Rioja,4.0,3.0,43.37563451776649
Tinto Pesquera,Reserva,2015,4.2,0.0,29.95,low,Ribera del Duero,5.0,3.0,30.761421319796955
Marques de Riscal,Rioja 150 Aniversario,2010,4.2,0.0,59.0,mid,Rioja,4.0,3.0,44.39229249011858
Pintia,Toro,2006,4.2,0.0,98.9,mid,Toro,5.0,3.0,25.494071146245062
Bodegas Roda,Roda Reserva Rioja,2014,4.2,0.0,59.9,mid,Rioja,4.0,3.0,43.601778656126484
Alto Moncayo,Veraton Garnacha,2014,4.2,0.0,19.94,low,Campo de Borja,5.0,3.0,45.63451776649746
R. Lopez de Heredia,Vina Bosconia Reserva,2009,4.2,0.0,23.52,low,Rioja Alta,4.0,3.0,40.81218274111676
Casa Rojo,Alexander vs. The Ham Factory,2016,4.2,0.0,33.3733333333333,low,Ribera del Duero,5.0,3.0,26.142131979695428
Dominio de Pingus,PSI,2019,4.2,0.0,34.5,low,Ribera del Duero,5.0,3.0,23.934010152284266
Alto Moncayo,Veraton Garnacha,2018,4.2,0.0,21.6,low,Campo de Borja,5.0,3.0,43.121827411167516
La Rioja Alta,Vina Alberdi Crianza,2015,4.2,0.0,11.2,low,Rioja,4.0,3.0,53.73096446700507
Huerta de Albala,Taberner Tierra de Cadiz,2014,4.2,0.0,32.0010770950795,low,Cadiz,4.0,3.0,28.3248730964467
Marques de Riscal,Rioja Gran Reserva,2011,4.2,0.0,39.5,low,Rioja,4.0,3.0,15.431472081218276
Garmon,Ribera del Duero,2015,4.2,0.0,33.59,low,Ribera del Duero,5.0,3.0,25.71065989847716
Marques de Murrieta,Capellania Reserva,2015,4.2,0.0,29.15,low,Rioja,3.0,3.0,32.03045685279188
Aster,Finca El Otero,2014,4.2,0.0,28.75,low,Ribera del Duero,5.0,3.0,32.74111675126904
Matarromera,Crianza,2017,4.2,0.0,16.88,low,Ribera del Duero,5.0,3.0,49.79695431472081
Gramona,Gessami,2019,4.2,0.0,9.95,low,Penedes,3.6,3.0,54.06091370558376
Dominio de Atauta,Dominio de Atauta,2016,4.2,0.0,25.71,low,Ribera del Duero,5.0,3.0,37.56345177664975
Bodegas Ximenez-Spinola,Finest Old Harvest Medium,,4.2,0.0,18.87,low,Jerez-Xeres-Sherry,5.0,1.0,47.411167512690355
Huerta de Albala,Taberner Tierra de Cadiz,2015,4.2,0.0,17.04,low,Cadiz,4.0,3.0,49.28934010152284
Montecastro,Ribera del Duero Red,2015,4.2,0.0,18.9,low,Ribera del Duero,5.0,3.0,47.13197969543147
Bosque de Matasnos,Bosque de Matasnos Etiqueta Blanca,2017,4.2,0.0,55.75,mid,Ribera del Duero,5.0,3.0,46.68972332015811
Garmon,Ribera del Duero,2014,4.2,0.0,37.9,low,Ribera del Duero,5.0,3.0,17.690355329949238
Bodegas La Horra,Corimbo I,2014,4.2,0.0,39.0,low,Ribera del Duero,5.0,3.0,15.888324873096446
Carmelo Rodero,Crianza,2018,4.2,0.0,16.49,low,Ribera del Duero,5.0,3.0,50.20304568527919
Lustau,Vermut Rojo,,4.2,0.0,11.9,low,Jerez-Xeres-Sherry,4.25,2.5,53.3756345177665
Atalaya,La Atalaya del Camino,2019,4.2,0.0,11.66,low,Almansa,4.0,3.0,53.502538071065985
R. Lopez de Heredia,Vina Tondonia Reserva Blanco,2005,4.2,0.0,26.9,low,Rioja Alta,3.0,3.0,35.68527918781725
Protos,Reserva 5 Ano,2015,4.2,0.0,22.95,low,Ribera del Duero,5.0,3.0,41.80203045685279
Emilio Moro,Malleolus,2014,4.2,0.0,31.95,low,Ribera del Duero,5.0,3.0,28.807106598984767
Gonzalez-Byass,Del Duque Amontillado Sherry VORS,,4.2,0.0,77.22,mid,Jerez Amontillado,4.0,3.0,33.49802371541502
Alvaro Palacios,Les Terrasses Velles Vinyes Priorat,2017,4.2,0.0,85.9,mid,Priorato,4.0,3.0,29.792490118577074
Familia Torres,Salmos,2017,4.2,0.0,20.99,low,Priorato,4.0,3.0,44.21319796954315
Bodega Numanthia,Numanthia,2013,4.2,0.0,51.19,mid,Toro,5.0,3.0,50.39525691699605
Alvaro Palacios,Les Terrasses Laderas de Pizarra,2016,4.2,0.0,32.25,low,Priorato,4.0,3.0,28.02030456852792
Merum Priorati,Inici,2017,4.2,0.0,39.0,low,Priorato,4.0,3.0,15.888324873096446
Familia Torres,Mas La Plana Cabernet Sauvignon,2016,4.2,0.0,56.26,mid,Penedes,4.0,3.0,46.492094861660085
Bodegas La Horra,Corimbo I,2011,4.2,0.0,23.4,low,Ribera del Duero,5.0,3.0,41.192893401015226
Castillo Perelada,5 Finques (Fincas) Reserva,2017,4.2,0.0,11.35,low,Emporda,4.0,3.0,53.65482233502538
Bodegas La Horra,Corimbo I,2013,4.2,0.0,37.5,low,Ribera del Duero,5.0,3.0,18.527918781725887
Quinta Sardonia,QS,2010,4.2,0.0,40.76,low,Castilla y Leon,4.0,3.0,13.147208121827411
Martinet,Martinet Bru (Garnatxa - Syrah),2019,4.2,0.0,21.9,low,Priorato,4.0,3.0,42.61421319796954
La Rioja Alta,Vina Ardanza Reserva,2000,4.2,0.0,161.0,mid,Rioja,4.0,3.0,15.760869565217394
Vinedos de Paganos,El Puntido,2013,4.2,0.0,34.41,low,Rioja,4.0,3.0,24.16243654822335
Emilio Moro,Ribera del Duero,2019,4.2,0.0,16.95,low,Ribera del Duero,5.0,3.0,49.44162436548223
Alvaro Palacios,Finca Dofi,2015,4.2,0.0,52.5,mid,Priorato,4.0,3.0,49.60474308300395
Protos,Reserva 5 Ano,2014,4.2,0.0,19.53,low,Ribera del Duero,5.0,3.0,46.243654822335024
Bodegas Valduero,Ribera Del Duero Reserva,2012,4.2,0.0,30.0,low,Ribera del Duero,5.0,3.0,30.456852791878177
Baluarte,Muscat,2020,4.2,0.0,5.5,low,Navarra,4.0,3.0,54.87309644670051
Marques de Riscal,Rioja Gran Reserva,2014,4.2,0.0,35.63,low,Rioja,4.0,3.0,21.11675126903553
Bodegas Roda,Roda Reserva Rioja,2017,4.2,0.0,25.5,low,Rioja,4.0,3.0,37.74111675126903
Bodegas Amaren,Angeles de Amaren Tempranillo - Graciano,2015,4.2,0.0,19.38,low,Rioja,4.0,3.0,46.497461928934015
Marques de Murrieta,Reserva Rioja (Finca Ygay),2017,4.2,0.0,20.9,low,Rioja,4.0,3.0,44.56852791878172
Arzuaga,Ribera del Duero Crianza,2019,4.2,0.0,18.5,low,Ribera del Duero,5.0,3.0,47.63959390862944
Marques de Riscal,Reserva XR,2015,4.2,0.0,23.0,low,Rioja,4.0,3.0,41.522842639593904
Familia Torres,Purgatori Costers del Segre,2016,4.2,0.0,38.37,low,Costers del Segre,4.0,3.0,16.751269035532992
Familia Torres,Purgatori Costers del Segre,2017,4.2,0.0,25.5,low,Costers del Segre,4.0,3.0,37.74111675126903
Ramon Bilbao,Mirto,2012,4.2,0.0,35.0,low,Rioja,4.0,3.0,22.41116751269035
Ossian,Vinas Viejas Verdejo,2015,4.2,0.0,30.0,low,Castilla y Leon,3.0,3.0,30.456852791878177
Hispano Suizas,Bassus Pinot Noir,2017,4.2,0.0,18.95,low,Utiel-Requena,4.0,3.0,46.87817258883249
Murviedro,Sericis Cepas Viejas Monastrell,2017,4.2,0.0,8.95,low,Valencia,5.0,3.0,54.28934010152284
Castillo Perelada,Finca Malaveina,2016,4.2,0.0,25.35,low,Emporda,4.0,3.0,37.944162436548226
Montecastro,Ribera del Duero Red,2018,4.2,0.0,18.5,low,Ribera del Duero,5.0,3.0,47.63959390862944
Contino,Rioja Gran Reserva,2008,4.2,0.0,36.0,low,Rioja,4.0,3.0,20.48223350253807
Contino,Rioja Gran Reserva,2009,4.2,0.0,85.8,mid,Rioja,4.0,3.0,29.841897233201582
Hispano Suizas,Bassus Pinot Noir,2018,4.2,0.0,19.25,low,Utiel-Requena,4.0,3.0,46.54822335025381
Quinta Sardonia,QS,2007,4.2,0.0,37.5,low,Castilla y Leon,4.0,3.0,18.527918781725887
VALENCISO,Rioja Reserva,2014,4.2,0.0,19.4,low,Rioja,4.0,3.0,46.44670050761421
Gramona,Gessami,2020,4.2,0.0,11.2,low,Penedes,3.6,3.0,53.73096446700507
Remirez de Ganuza,Rioja Reserva Fincas de Ganuza,2014,4.2,0.0,29.5,low,Rioja,4.0,3.0,31.5989847715736
Barahonda,Summum Monastrell,2017,4.2,0.0,15.95,low,Yecla,5.0,3.0,50.609137055837564
Losada,Altos de Losada,2017,4.2,0.0,18.4,low,Bierzo,3.0,3.0,47.91878172588832
Alvaro Palacios,Finca Dofi,2014,4.2,0.0,59.95,mid,Priorato,4.0,3.0,43.20652173913043
El Coto,Coto de Imaz Rioja Gran Reserva,2015,4.2,0.0,15.88,low,Rioja,4.0,3.0,50.964467005076145
Matsu,El Viejo,2012,4.2,0.0,26.95,low,Toro,5.0,3.0,35.380710659898476
Recaredo,Corpinnat Terrers Brut Nature,2017,4.2,0.0,25.0,low,Cava,2.0,3.0,38.1979695431472
Williams & Humbert,Dos Cortados Palo Cortado Solera Especial Aged 20 Years,,4.2,0.0,32.16,low,Jerez Palo Cortado,4.0,3.0,28.17258883248731
Alvaro Palacios,Vi de Vila Gratallops,2015,4.2,0.0,60.0,mid,Priorato,4.0,3.0,43.033596837944664
Alvaro Palacios,Vi de Vila Gratallops,2014,4.2,0.0,55.0,mid,Priorato,4.0,3.0,47.33201581027668
Marques de Murrieta,Gran Reserva Rioja (Finca Ygay),2010,4.2,0.0,86.95,mid,Rioja,4.0,3.0,29.496047430830043
Tobia,Oscar Tobia Reserva Rioja,2015,4.2,0.0,20.0,low,Rioja,4.0,3.0,45.203045685279186
Marques de Caceres,Rioja Satinela Blanco Semidulce,2020,4.2,0.0,6.99,low,Rioja,3.0,3.0,54.72081218274112
Vina Pedrosa,Reserva,2012,4.2,0.0,29.93,low,Ribera del Duero,5.0,3.0,31.015228426395936
Castillo Perelada,Finca Malaveina,2012,4.2,0.0,17.84,low,Emporda,4.0,3.0,48.52791878172589
Contino,Rioja Gran Reserva,2014,4.2,0.0,34.5,low,Rioja,4.0,3.0,23.934010152284266
Bodegas Mauro,Red,2008,4.2,0.0,55.0,mid,Castilla y Leon,4.0,3.0,47.33201581027668
Portal del Priorat,Clos del Portal Negre de Negres,2017,4.2,0.0,21.85,low,Priorato,4.0,3.0,42.791878172588824
Recaredo,Corpinnat Terrers Brut Nature,2016,4.2,0.0,21.8,low,Cava,2.0,3.0,42.86802030456853
Torre de Ona,Martelo Reserva,2014,4.2,0.0,20.5,low,Rioja,4.0,3.0,44.87309644670051
Tinto Pesquera,Crianza,2019,4.2,0.0,17.25,low,Ribera del Duero,5.0,3.0,49.08629441624366
Dehesa de Los Canonigos,Solideo,2015,4.2,0.0,35.09,low,Ribera del Duero,5.0,3.0,22.055837563451778
Sei Solo,Preludio,2017,4.2,0.0,24.9,low,Ribera del Duero,5.0,3.0,38.52791878172589
Diez Caballero,Reserva Tempranillo,2011,4.2,0.0,20.4532878069468,low,Rioja,4.0,3.0,44.9746192893401
Mas d'en Gil,Coma Vella Priorat,2014,4.2,0.0,24.8,low,Priorato,4.0,3.0,38.807106598984774
Chozas Carrascal,Las Ocho (8) Tinto,2017,4.2,0.0,16.767557,low,Utiel-Requena,4.0,3.0,49.9492385786802
Vegalfaro,Pago de los Balagueses Syrah,2017,4.2,0.0,17.7,low,Utiel-Requena,4.0,3.0,48.756345177664976
Lopez Cristobal,Bagus Ribera del Duero,2012,4.2,0.0,54.0,mid,Ribera del Duero,5.0,3.0,48.344861660079054
Clos Galena,Formiga de Vellut,2018,4.2,0.0,16.2,low,Priorato,4.0,3.0,50.50761421319797
Bodegas Valduero,Tierra Alta En 2 Maderas,2017,4.2,0.0,19.9,low,Ribera del Duero,5.0,3.0,45.786802030456855
